CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
1,XX00010,20191018,0710,0510,0640,CEB,TIAS,M,3,248.2
1,XX00022,20191018,0815,0615,0745,OKA,TIAS,M,1,201
1,XX00039,20191018,0915,0715,0845,HAN,TIAS,S,9,182.8
1,XX00050,20191018,1015,0815,0945,SDJ,TIAS,S,8,151.2
1,XX00056,20191018,1120,0920,1050,LAX,TIAS,L,6,543.6
1,XX00068,20191018,1215,1015,1145,TYN,TIAS,S,10,102
1,XX00079,20191018,1315,1115,1245,PUS,TIAS,M,8,208
1,XX00082,20191018,1335,1135,1305,SZX,TIAS,M,8,254
1,XX00094,20191018,1500,1300,1430,PVG,TIAS,M,10,209
1,XX00095,20191018,1515,1315,1445,ICN,TIAS,L,2,311.6
1,XX00103,20191018,1620,1420,1550,NRT,TIAS,S,1,153.8
1,XX00117,20191018,1710,1510,1640,PVG,TIAS,S,8,157
1,XX00119,20191018,1715,1515,1645,TNA,TIAS,S,6,112
1,XX00137,20191018,1810,1610,1740,HKG,TIAS,M,6,268.2
1,XX00138,20191018,1820,1620,1750,TXN,TIAS,S,8,133
1,XX00154,20191018,2020,1820,1950,SJW,TIAS,S,2,0
1,XX00157,20191018,2030,1830,2000,MNL,TIAS,L,8,319.4
1,XX00160,20191018,2210,2010,2140,IAH,TIAS,L,8,592.2
1,XX00168,20191018,2345,2145,2315,BNE,TIAS,L,8,450.9
10,XX00003,20191018,0640,0440,0610,KUL,TIAS,M,1,285.4
10,XX00013,20191018,0740,0540,0710,SYD,TIAS,L,9,426.8
10,XX00026,20191018,0830,0630,0800,KIX,TIAS,M,3,222.8
10,XX00044,20191018,1000,0800,0930,MFM,TIAS,S,6,191.6
10,XX00055,20191018,1115,0915,1045,NGB,TIAS,S,10,139
10,XX00059,20191018,1130,0930,1100,SFO,TIAS,L,6,590.4
10,XX00075,20191018,1250,1050,1220,KIX,TIAS,S,7,148
10,XX00088,20191018,1435,1235,1405,CAN,TIAS,M,8,268
10,XX00089,20191018,1435,1235,1405,LJG,TIAS,S,10,118
10,XX00098,20191018,1520,1320,1450,NRT,TIAS,S,2,168.6
10,XX00121,20191018,1720,1520,1650,HIJ,TIAS,S,5,183.4
10,XX00131,20191018,1740,1540,1710,KIX,TIAS,S,6,132.2
10,XX00140,20191018,1840,1640,1810,PVG,TIAS,S,10,172
10,XX00150,20191018,1950,1750,1920,YNT,TIAS,S,4,125
10,XX00156,20191018,2025,1825,1955,DLC,TIAS,S,8,121
10,XX00171,20191018,2355,2155,2325,YVR,TIAS,L,7,617.4
11,XX00011,20191018,0720,0520,0650,SGN,TIAS,L,9,568
11,XX00023,20191018,0815,0615,0745,KOJ,TIAS,S,5,68.8
11,XX00030,20191018,0845,0645,0815,TSN,TIAS,S,10,90
11,XX00040,20191018,0930,0730,0900,NRT,TIAS,L,6,364.2
11,XX00052,20191018,1025,0825,0955,SWA,TIAS,S,7,58
11,XX00060,20191018,1135,0935,1105,SFO,TIAS,L,9,644.4
11,XX00067,20191018,1210,1010,1140,KWE,TIAS,S,2,0
11,XX00070,20191018,1230,1030,1200,KIX,TIAS,S,8,153
11,XX00080,20191018,1320,1120,1250,NRT,TIAS,S,7,142
11,XX00085,20191018,1410,1210,1340,HKG,TIAS,S,6,132.8
11,XX00097,20191018,1520,1320,1450,SZX,TIAS,L,3,307.8
11,XX00109,20191018,1635,1435,1605,HKG,TIAS,S,6,195.6
11,XX00116,20191018,1710,1510,1640,SFO,TIAS,L,9,532.8
11,XX00124,20191018,1725,1525,1655,KIX,TIAS,M,3,246.2
11,XX00127,20191018,1730,1530,1700,WUX,TIAS,S,10,59
11,XX00143,20191018,1925,1725,1855,JJN,TIAS,S,1,153
11,XX00144,20191018,1930,1730,1900,SGN,TIAS,L,8,379.8
11,XX00158,20191018,2110,1910,2040,BKK,TIAS,L,6,331.6
11,XX00164,20191018,2330,2130,2300,SYD,TIAS,L,8,462.4
12,XX00005,20191018,0650,0450,0620,CGQ,TIAS,S,8,119
12,XX00024,20191018,0815,0615,0745,NGO,TIAS,S,1,159
12,XX00028,20191018,0840,0640,0810,XMN,TIAS,M,6,295.4
12,XX00035,20191018,0900,0700,0830,CGK,TIAS,L,1,340.8
12,XX00047,20191018,1005,0805,0935,PVG,TIAS,L,7,333.2
12,XX00053,20191018,1055,0855,1025,PVG,TIAS,M,1,252
12,XX00069,20191018,1225,1025,1155,NRT,TIAS,L,3,338
12,XX00086,20191018,1420,1220,1350,KIX,TIAS,M,6,226
12,XX00100,20191018,1535,1335,1505,PEK,TIAS,M,1,277.8
12,XX00105,20191018,1625,1425,1555,HGH,TIAS,M,8,228.6
12,XX00118,20191018,1715,1515,1645,NGO,TIAS,M,2,268.2
12,XX00123,20191018,1720,1520,1650,SHE,TIAS,S,6,124
12,XX00139,20191018,1820,1620,1750,NNG,TIAS,S,8,131
12,XX00142,20191018,1920,1720,1850,CKG,TIAS,S,11,102
12,XX00148,20191018,1945,1745,1915,HAK,TIAS,S,2,34
2,XX00176,20191018,0310,0110,0240,PUS,TIAS,M,1,219
2,XX00009,20191018,0700,0500,0630,HKG,TIAS,S,6,158.6
2,XX00014,20191018,0740,0540,0710,SIN,TIAS,L,9,447.4
2,XX00021,20191018,0810,0610,0740,FUK,TIAS,S,3,173.8
2,XX00038,20191018,0910,0710,0840,SGN,TIAS,L,9,382
2,XX00046,20191018,1000,0800,0930,NRT,TIAS,M,7,251
2,XX00061,20191018,1145,0945,1115,CGO,TIAS,S,8,57
2,XX00073,20191018,1230,1030,1200,SZX,TIAS,S,6,122
2,XX00078,20191018,1315,1115,1245,PEK,TIAS,M,11,249
2,XX00083,20191018,1410,1210,1340,ICN,TIAS,L,9,399
2,XX00102,20191018,1605,1405,1535,WUX,TIAS,L,2,301.8
2,XX00128,20191018,1730,1530,1700,HKG,TIAS,M,7,216.8
2,XX00129,20191018,1735,1535,1705,SIN,TIAS,M,7,249
2,XX00132,20191018,1745,1545,1715,WNZ,TIAS,S,11,124
2,XX00147,20191018,1940,1740,1910,PEK,TIAS,S,2,140
2,XX00173,20191018,2355,2155,2325,YVR,TIAS,L,10,464.4
3,XX00174,20191018,0020,2220,2350,AMS,TIAS,S,1,50.7
4,XX00002,20191018,0630,0430,0600,KIX,TIAS,S,1,180.2
4,XX00004,20191018,0650,0450,0620,FUK,TIAS,S,11,196.4
4,XX00012,20191018,0735,0535,0705,BKK,TIAS,L,10,539
4,XX00017,20191018,0810,0610,0740,CAN,TIAS,S,10,198.2
4,XX00027,20191018,0835,0635,0805,CTS,TIAS,L,8,383.8
4,XX00032,20191018,0850,0650,0820,NRT,TIAS,L,3,312.4
4,XX00034,20191018,0855,0655,0825,MFM,TIAS,S,6,134.4
4,XX00058,20191018,1125,0925,1055,FOC,TIAS,S,1,121
4,XX00062,20191018,1155,0955,1125,HKG,TIAS,M,7,217.6
4,XX00077,20191018,1300,1100,1230,ICN,TIAS,S,9,0
4,XX00090,20191018,1440,1240,1410,NRT,TIAS,M,3,276.4
4,XX00092,20191018,1450,1250,1420,FSZ,TIAS,S,5,93.2
4,XX00104,20191018,1620,1420,1550,MFM,TIAS,S,6,132
4,XX00111,20191018,1645,1445,1615,PVG,TIAS,M,5,257
4,XX00122,20191018,1720,1520,1650,HIJ,TIAS,S,5,184.4
4,XX00136,20191018,1800,1600,1730,YVR,TIAS,S,2,0
4,XX00145,20191018,1930,1730,1900,JFK,TIAS,L,8,608.4
4,XX00146,20191018,1940,1740,1910,YYZ,TIAS,L,8,568.8
4,XX00161,20191018,2215,2015,2145,IST,TIAS,L,9,374.4
4,XX00170,20191018,2350,2150,2320,CDG,TIAS,L,8,429.7
5,XX00001,20191018,0620,0420,0550,CTS,TIAS,S,1,182
5,XX00019,20191018,0810,0610,0740,HKG,TIAS,S,6,160.4
5,XX00020,20191018,0810,0610,0740,KIX,TIAS,S,2,0
5,XX00037,20191018,0910,0710,0840,MNL,TIAS,L,10,580.6
5,XX00045,20191018,1000,0800,0930,DPS,TIAS,S,2,192.4
5,XX00051,20191018,1020,0820,0950,NRT,TIAS,S,8,189
5,XX00057,20191018,1125,0925,1055,XMN,TIAS,S,1,149
5,XX00063,20191018,1155,0955,1125,TNA,TIAS,S,4,125
5,XX00081,20191018,1325,1125,1255,CGO,TIAS,S,5,197.6
5,XX00091,20191018,1445,1245,1415,MFM,TIAS,S,6,111.2
5,XX00099,20191018,1530,1330,1500,MNL,TIAS,L,2,360.6
5,XX00115,20191018,1705,1505,1635,MNL,TIAS,S,2,0
5,XX00126,20191018,1730,1530,1700,JFK,TIAS,L,3,604.8
5,XX00152,20191018,2000,1800,1930,HKG,TIAS,M,2,232
5,XX00165,20191018,2330,2130,2300,HNL,TIAS,M,10,298.8
6,XX00007,20191018,0655,0455,0625,OKA,TIAS,S,6,176
6,XX00029,20191018,0845,0645,0815,PNH,TIAS,M,1,237.4
6,XX00036,20191018,0900,0700,0830,PVG,TIAS,M,1,280.6
6,XX00049,20191018,1015,0815,0945,HRB,TIAS,S,2,139
6,XX00054,20191018,1105,0905,1035,HKD,TIAS,S,8,138
6,XX00066,20191018,1205,1005,1135,WUX,TIAS,S,6,126
6,XX00071,20191018,1230,1030,1200,HGH,TIAS,S,11,142
6,XX00074,20191018,1240,1040,1210,HKG,TIAS,S,6,141.2
6,XX00084,20191018,1410,1210,1340,SIN,TIAS,M,9,251
6,XX00106,20191018,1625,1425,1555,SZX,TIAS,L,8,324
6,XX00114,20191018,1700,1500,1630,LAX,TIAS,L,9,628.2
6,XX00149,20191018,1950,1750,1920,SFO,TIAS,L,6,676.8
6,XX00151,20191018,1955,1755,1925,CTU,TIAS,S,2,0
6,XX00163,20191018,2330,2130,2300,SFO,TIAS,L,6,660.6
6,XX00172,20191018,2355,2155,2325,LAX,TIAS,L,6,543.6
7,XX00025,20191018,0830,0630,0800,CGO,TIAS,S,10,68
7,XX00031,20191018,0850,0650,0820,BKK,TIAS,L,9,385.4
7,XX00043,20191018,0955,0755,0925,SIN,TIAS,L,7,341.4
7,XX00076,20191018,1300,1100,1230,CAN,TIAS,S,2,144
7,XX00087,20191018,1420,1220,1350,TAK,TIAS,S,6,109
7,XX00101,20191018,1545,1345,1515,NGO,TIAS,S,7,124
7,XX00110,20191018,1635,1435,1605,ICN,TIAS,M,9,250
7,XX00113,20191018,1645,1445,1615,TAO,TIAS,S,4,125
7,XX00134,20191018,1750,1550,1720,PVG,TIAS,M,11,249
7,XX00141,20191018,1920,1720,1850,LAX,TIAS,L,6,563.4
7,XX00153,20191018,2005,1805,1935,ORD,TIAS,L,8,628.2
7,XX00162,20191018,2320,2120,2250,MEL,TIAS,L,8,446.6
8,XX00006,20191018,0655,0455,0625,SYX,TIAS,S,11,99.4
8,XX00016,20191018,0800,0600,0730,TOY,TIAS,S,8,163
8,XX00018,20191018,0810,0610,0740,CTU,TIAS,S,9,89.8
8,XX00041,20191018,0930,0730,0900,CTS,TIAS,M,3,270.6
8,XX00065,20191018,1200,1000,1130,HFE,TIAS,S,10,139
8,XX00107,20191018,1630,1430,1600,PVG,TIAS,L,8,338
8,XX00112,20191018,1645,1445,1615,NGB,TIAS,S,8,96.2
8,XX00120,20191018,1720,1520,1650,OKA,TIAS,S,1,190
8,XX00133,20191018,1745,1545,1715,KWL,TIAS,S,8,103
8,XX00166,20191018,2340,2140,2310,SEA,TIAS,L,7,635.4
9,XX00175,20191018,0230,0030,0200,TAE,TIAS,S,1,0
9,XX00008,20191018,0655,0455,0625,ICN,TIAS,S,10,194.4
9,XX00015,20191018,0800,0600,0730,HKG,TIAS,M,7,214.4
9,XX00033,20191018,0855,0655,0825,KIX,TIAS,S,7,128
9,XX00042,20191018,0950,0750,0920,KIX,TIAS,L,5,349.8
9,XX00048,20191018,1015,0815,0945,HKG,TIAS,S,6,136.2
9,XX00064,20191018,1155,0955,1125,CSX,TIAS,S,5,120
9,XX00072,20191018,1230,1030,1200,HRB,TIAS,S,8,107
9,XX00093,20191018,1450,1250,1420,FUK,TIAS,S,6,134.6
9,XX00096,20191018,1520,1320,1450,PEK,TIAS,M,8,289.8
9,XX00108,20191018,1630,1430,1600,FUK,TIAS,L,9,402.6
9,XX00125,20191018,1725,1525,1655,NKG,TIAS,S,10,173
9,XX00130,20191018,1735,1535,1705,SZX,TIAS,S,6,109
9,XX00135,20191018,1750,1550,1720,NGB,TIAS,S,2,0
9,XX00155,20191018,2025,1825,1955,ICN,TIAS,S,6,186.4
9,XX00159,20191018,2150,1950,2120,HKG,TIAS,S,6,150.6
9,XX00167,20191018,2340,2140,2310,SFO,TIAS,L,11,612
9,XX00169,20191018,2350,2150,2320,LAX,TIAS,L,11,603
