CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
1,D700371,20190529,0100,2300,0030,FCO,TIAS,S,10,118
1,SL00395,20190529,0125,2325,0055,CKG,EGAS,S,16,136
1,7C02678,20190529,0140,2340,0110,REP,EGAS,S,20,176
1,KA00485,20190529,0600,0400,0530,CSX,EGAS,M,13,240
1,CI00601,20190529,0715,0515,0645,NGO,EGAS,M,13,262
1,CI00791,20190529,0825,0625,0755,AMS,EGAS,S,18,133
1,CI00909,20190529,1040,0840,1010,OKA,TIAS,M,7,184
1,KE00692,20190529,1225,1025,1155,WEH,TIAS,M,6,261
1,TG00634,20190529,1255,1055,1225,TXN,EGAS,S,16,140.8
1,CI00703,20190529,1330,1130,1300,HRB,TIAS,M,11,254
1,CI00162,20190529,1730,1530,1700,SFO,TIAS,S,10,117
1,IT00232,20190529,1820,1620,1750,FRA,TIAS,S,11,101
1,Z207127,20190529,2030,1830,2000,LHW,EGAS,S,18,21
1,CI00921,20190529,2220,2020,2150,KUL,EGAS,M,17,236.6
10,TW00664,20190529,0210,0010,0140,SJW,TIAS,S,10,180
10,FD00243,20190529,0300,0100,0230,MEL,TIAS,M,8,252
10,CX00463,20190529,0600,0400,0530,SZX,EGAS,S,16,189.6
10,MM00922,20190529,0600,0400,0530,HSG,EGAS,S,18,156
10,TG00637,20190529,0600,0400,0530,OKJ,EGAS,M,13,225
10,VJ00841,20190529,0625,0425,0555,MEL,EGAS,S,21,53
10,CI00781,20190529,0720,0520,0650,TAK,TIAS,M,11,274
10,CX00407,20190529,0820,0620,0750,SHE,EGAS,S,18,140
10,IT00303,20190529,0830,0630,0800,TOY,EGAS,M,16,261
10,IT00206,20190529,0845,0645,0815,IBR,TIAS,S,21,143
10,IT08226,20190529,1310,1110,1240,OKJ,TIAS,S,6,109
10,Z200025,20190529,1330,1130,1300,BKI,EGAS,S,20,160
10,7C02602,20190529,1335,1135,1305,HNL,TIAS,S,25,155
10,CI00915,20190529,1435,1235,1405,YNZ,EGAS,S,18,116
10,CI00793,20190529,1530,1330,1500,WEH,EGAS,M,19,250
10,IT00606,20190529,1650,1450,1620,PVG,TIAS,S,6,41
10,PR00895,20190529,2100,1900,2030,CEB,EGAS,S,16,131.2
10,VN00573,20190529,2210,2010,2140,DMK,TIAS,M,8,230.1
11,Z200129,20190529,0135,2335,0105,SHE,EGAS,S,13,141
11,JW00100,20190529,0210,0010,0140,DEL,EGAS,S,20,103
11,XW00141,20190529,0600,0400,0530,YNZ,TIAS,L,8,356
11,IT00210,20190529,0635,0435,0555,YIW,EGAS,M,13,278
11,IT00301,20190529,0635,0435,0605,KKJ,TIAS,S,9,119
11,IT00654,20190529,0705,0505,0635,OKA,TIAS,M,6,282
11,CI00861,20190529,0735,0535,0705,LAX,EGAS,M,17,290
11,CI00731,20190529,0930,0730,0900,HFE,TIAS,S,24,101
11,MM00924,20190529,0935,0735,0905,KMG,TIAS,S,25,114
11,IT00202,20190529,1330,1130,1300,CTS,TIAS,L,13,376
11,TG00633,20190529,1355,1155,1325,NGO,TIAS,S,8,169
11,CI00919,20190529,1635,1435,1605,KWE,EGAS,S,18,114
11,IT00305,20190529,1900,1700,1830,WUX,EGAS,M,16,222.4
11,VJ00943,20190529,1900,1700,1830,KUL,EGAS,S,16,132
11,CX00479,20190529,2135,1935,2105,MFM,TIAS,L,9,352.3
11,IT00541,20190529,2330,2130,2300,KMI,TIAS,M,11,271.8
11,EK00367,20190529,2345,2145,2315,WEH,TIAS,L,11,331.2
12,7C02654,20190529,0300,0100,0230,NNG,TIAS,S,8,149
12,XW00142,20190529,0600,0400,0530,YNT,TIAS,M,6,213
12,3K00723,20190529,0700,0500,0630,VIE,EGAS,S,18,127
12,CI00188,20190529,0715,0515,0645,DXB,EGAS,M,24,245
12,Z207125,20190529,1000,0800,0930,CTU,TIAS,S,8,143
12,DJ00804,20190529,1140,0940,1110,DLC,TIAS,S,10,104
12,OD00888,20190529,1300,1100,1230,DEL,EGAS,S,16,176
12,CX00467,20190529,1450,1250,1420,FSZ,EGAS,M,18,295
12,IT02202,20190529,1500,1300,1430,YVR,TIAS,M,13,234
12,MH00367,20190529,1510,1310,1440,IAH,EGAS,S,16,136.8
12,3U08958,20190529,1910,1710,1840,SYX,EGAS,M,16,221.4
12,CX00565,20190529,1930,1730,1900,CNX,TIAS,S,22,110
2,CX00485,20190529,0600,0400,0530,CZX,EGAS,S,20,165
2,IT00236,20190529,0645,0445,0615,JFK,TIAS,S,11,159
2,VN00571,20190529,0735,0535,0705,HFE,TIAS,S,7,196
2,MM00022,20190529,0935,0735,0905,HFE,EGAS,M,17,208.8
2,CI00831,20190529,1015,0815,0945,BKI,TIAS,S,11,173
2,SL00399,20190529,1055,0855,1025,SIN,TIAS,S,7,130
2,CX00530,20190529,1200,1000,1130,NGO,TIAS,L,25,331
2,CX00450,20190529,1250,1050,1220,SEA,TIAS,M,8,262
2,CI00028,20190529,1335,1135,1305,DXB,EGAS,S,20,181
2,D700373,20190529,1555,1355,1525,LAX,TIAS,M,22,236
2,PR00897,20190529,1835,1635,1805,HNL,TIAS,S,8,104
2,MM00028,20190529,1855,1655,1825,LJG,EGAS,M,17,210.4
2,CI00927,20190529,1910,1710,1840,HET,EGAS,L,18,336.6
2,TG00635,20190529,2010,1810,1940,CTU,EGAS,M,17,244.8
2,IT00537,20190529,2235,2035,2205,BKK,EGAS,M,16,212.4
3,GK00012,20190529,0200,0000,0130,TAE,EGAS,M,19,224
3,TR00877,20190529,0600,0400,0530,CGO,EGAS,S,20,165
3,TR00898,20190529,0640,0440,0610,CEB,EGAS,S,16,116.8
3,CI00903,20190529,0800,0600,0730,HND,EGAS,S,16,141.6
3,PR00891,20190529,0940,0740,0910,CEB,TIAS,S,10,92
3,PR00896,20190529,1025,0825,0955,DMK,EGAS,S,16,140
3,MM00726,20190529,1045,0845,1015,HKD,TIAS,M,13,247
3,IT00214,20190529,1110,0910,1040,OKJ,EGAS,M,19,295
3,3K00721,20190529,1245,1045,1215,PUS,EGAS,S,16,159
3,JW00106,20190529,1400,1200,1330,LHW,TIAS,S,22,143
3,CI00783,20190529,1410,1210,1340,WNZ,TIAS,M,9,254
3,IT02212,20190529,1415,1215,1345,CNX,EGAS,S,16,143.2
3,CX00430,20190529,1600,1400,1530,XIY,TIAS,L,13,318
3,7G00810,20190529,1830,1630,1800,LJG,TIAS,S,8,93
3,9C08562,20190529,1910,1710,1840,WUH,TIAS,S,11,163
3,KE00694,20190529,1925,1725,1855,HSG,EGAS,M,18,204
3,3K00722,20190529,2020,1820,1950,KIJ,TIAS,S,6,90
3,Z205127,20190529,2030,1830,2000,TSN,EGAS,M,16,279
3,QD00669,20190529,2040,1840,2010,SYD,EGAS,S,16,130
3,KA00483,20190529,2115,1915,2045,CJU,EGAS,S,18,72
3,CI00061,20190529,2335,2135,2305,WNZ,EGAS,S,17,183.6
4,TR00875,20190529,0100,2300,0030,SJW,TIAS,M,11,203
4,MM00030,20190529,0600,0400,0530,PNH,TIAS,M,10,282
4,IT00200,20190529,0635,0435,0555,CEB,EGAS,S,19,143
4,CI00160,20190529,0750,0550,0720,HGH,EGAS,S,20,118
4,FE00622,20190529,0825,0625,0755,KMG,TIAS,S,10,122
4,CI00761,20190529,0905,0705,0835,HIA,EGAS,L,16,331.2
4,CX00469,20190529,1000,0800,0930,REP,TIAS,S,8,64
4,XW00181,20190529,1010,0810,0940,TAO,EGAS,S,18,161
4,CX00495,20190529,1320,1120,1250,HIA,TIAS,S,10,111
4,NX00609,20190529,1440,1240,1410,KKJ,EGAS,M,18,224
4,FE00327,20190529,1530,1330,1500,NTG,TIAS,S,24,101
4,IT00505,20190529,1545,1345,1515,CGO,TIAS,S,11,107
4,VJ00843,20190529,1900,1700,1830,CEB,TIAS,M,10,208
4,IT00307,20190529,2030,1830,2000,DXB,EGAS,S,18,93.6
5,JW00172,20190529,0500,0300,0430,LGW,EGAS,M,17,214.4
5,CI07915,20190529,0700,0500,0630,FUK,EGAS,S,19,93
5,5J00313,20190529,1045,0845,1015,YNT,TIAS,S,22,147
5,ZE00882,20190529,1045,0845,1015,SIN,EGAS,M,18,217
5,CX00564,20190529,1115,0915,1045,SEA,TIAS,M,8,268
5,7G00800,20190529,1150,0950,1120,ICN,EGAS,S,16,140
5,TR00878,20190529,1405,1205,1335,YIW,EGAS,M,18,264
5,CX00443,20190529,1555,1355,1525,CRK,TIAS,S,8,128
5,TR00899,20190529,1610,1410,1540,CRK,TIAS,S,9,120
5,CX00473,20190529,1840,1640,1810,AKJ,TIAS,L,20,482.4
5,TR00997,20190529,1925,1725,1855,MWX,EGAS,S,18,133.2
6,7C02686,20190529,0200,0000,0130,FOC,EGAS,S,19,7
6,CX00445,20190529,0600,0400,0530,CGQ,TIAS,M,5,267
6,MM00026,20190529,0600,0400,0530,OKA,TIAS,S,5,135
6,CI00833,20190529,0700,0500,0630,CGO,EGAS,S,20,32
6,CI00753,20190529,0820,0620,0750,FUK,EGAS,S,18,187
6,CI00641,20190529,0850,0650,0820,BNE,TIAS,S,21,123
6,CX00403,20190529,0905,0705,0835,VIE,EGAS,L,9,586.8
6,KE00698,20190529,1115,0915,1045,CKG,TIAS,S,22,113
6,VJ00941,20190529,1200,1000,1130,BWN,TIAS,S,25,111
6,CX00421,20190529,1215,1015,1145,NTG,TIAS,S,6,116
6,LJ00082,20190529,1240,1040,1210,KLO,TIAS,S,6,144
6,JW00158,20190529,1655,1455,1625,DLC,TIAS,M,9,257
7,JW00180,20190529,0635,0435,0605,DAD,TIAS,S,7,145
7,NX00631,20190529,1050,0850,1020,CKG,TIAS,M,11,251
7,CI00148,20190529,1325,1125,1255,KKJ,EGAS,M,20,280
7,CI00835,20190529,1355,1155,1325,AMS,TIAS,S,7,140
7,3K00724,20190529,1450,1250,1420,ICN,EGAS,S,18,151
7,7C02612,20190529,1535,1335,1505,HKG,TIAS,S,25,121
7,VJ00857,20190529,1655,1455,1625,TOY,TIAS,S,10,144
7,TR00896,20190529,1805,1605,1735,HFE,EGAS,S,16,175
7,CX00531,20190529,2010,1810,1940,WNZ,TIAS,S,24,101
7,OD00889,20190529,2325,2125,2255,HAN,TIAS,L,8,322.4
7,CI00063,20190529,2335,2135,2305,BKK,TIAS,M,10,209.3
8,IT00216,20190529,0010,2210,2340,MEL,EGAS,S,13,179
8,5J00097,20190529,0025,2225,2355,YNT,EGAS,S,13,150
8,TR00897,20190529,0125,2325,0055,KIJ,EGAS,S,16,86.4
8,MM00926,20190529,1755,1555,1725,FKS,TIAS,S,25,193
8,NX00615,20190529,2005,1805,1935,SJW,EGAS,M,16,221.4
9,5J00311,20190529,0205,0005,0135,WUH,TIAS,M,9,275.6
