CAROUSEL_NO,FLIGHT_NO,FDATE,STD,EOT,ECT,DESTINATION,GROUND,FLIGHT_SIZE,COUNTER_NO,PREDICT_NO
1,XX00174,20190815,0020,2220,2350,AMS,TIAS,S,1,50.7
1,XX00075,20190815,1250,1050,1220,KIX,TIAS,S,7,148
1,XX00135,20190815,1750,1550,1720,NGB,TIAS,S,2,0
1,XX00164,20190815,2330,2130,2300,SYD,TIAS,L,8,462.4
10,XX00004,20190815,0650,0450,0620,FUK,TIAS,S,11,196.4
10,XX00026,20190815,0830,0630,0800,KIX,TIAS,M,3,222.8
10,XX00039,20190815,0915,0715,0845,HAN,TIAS,S,9,182.8
10,XX00044,20190815,1000,0800,0930,MFM,TIAS,S,6,191.6
10,XX00070,20190815,1230,1030,1200,KIX,TIAS,S,8,153
10,XX00084,20190815,1410,1210,1340,SIN,TIAS,M,9,251
10,XX00086,20190815,1420,1220,1350,KIX,TIAS,M,6,226
10,XX00088,20190815,1435,1235,1405,CAN,TIAS,M,8,268
10,XX00101,20190815,1545,1345,1515,NGO,TIAS,S,7,124
10,XX00119,20190815,1715,1515,1645,TNA,TIAS,S,6,112
10,XX00123,20190815,1720,1520,1650,SHE,TIAS,S,6,124
10,XX00134,20190815,1750,1550,1720,PVG,TIAS,M,11,249
10,XX00141,20190815,1920,1720,1850,LAX,TIAS,L,6,563.4
10,XX00148,20190815,1945,1745,1915,HAK,TIAS,S,2,34
10,XX00157,20190815,2030,1830,2000,MNL,TIAS,L,8,319.4
10,XX00162,20190815,2320,2120,2250,MEL,TIAS,L,8,446.6
10,XX00165,20190815,2330,2130,2300,HNL,TIAS,M,10,298.8
11,XX00002,20190815,0630,0430,0600,KIX,TIAS,S,1,180.2
11,XX00019,20190815,0810,0610,0740,HKG,TIAS,S,6,160.4
11,XX00023,20190815,0815,0615,0745,KOJ,TIAS,S,5,68.8
11,XX00037,20190815,0910,0710,0840,MNL,TIAS,L,10,580.6
11,XX00051,20190815,1020,0820,0950,NRT,TIAS,S,8,189
11,XX00053,20190815,1055,0855,1025,PVG,TIAS,M,1,252
11,XX00058,20190815,1125,0925,1055,FOC,TIAS,S,1,121
11,XX00073,20190815,1230,1030,1200,SZX,TIAS,S,6,122
11,XX00074,20190815,1240,1040,1210,HKG,TIAS,S,6,141.2
11,XX00098,20190815,1520,1320,1450,NRT,TIAS,S,2,168.6
11,XX00100,20190815,1535,1335,1505,PEK,TIAS,M,1,277.8
11,XX00110,20190815,1635,1435,1605,ICN,TIAS,M,9,250
11,XX00116,20190815,1710,1510,1640,SFO,TIAS,L,9,532.8
11,XX00125,20190815,1725,1525,1655,NKG,TIAS,S,10,173
11,XX00127,20190815,1730,1530,1700,WUX,TIAS,S,10,59
11,XX00140,20190815,1840,1640,1810,PVG,TIAS,S,10,172
11,XX00146,20190815,1940,1740,1910,YYZ,TIAS,L,8,568.8
11,XX00156,20190815,2025,1825,1955,DLC,TIAS,S,8,121
11,XX00169,20190815,2350,2150,2320,LAX,TIAS,L,11,603
12,XX00176,20190815,0310,0110,0240,PUS,TIAS,M,1,219
12,XX00014,20190815,0740,0540,0710,SIN,TIAS,L,9,447.4
12,XX00047,20190815,1005,0805,0935,PVG,TIAS,L,7,333.2
12,XX00048,20190815,1015,0815,0945,HKG,TIAS,S,6,136.2
12,XX00060,20190815,1135,0935,1105,SFO,TIAS,L,9,644.4
12,XX00063,20190815,1155,0955,1125,TNA,TIAS,S,4,125
12,XX00067,20190815,1210,1010,1140,KWE,TIAS,S,2,0
12,XX00069,20190815,1225,1025,1155,NRT,TIAS,L,3,338
12,XX00071,20190815,1230,1030,1200,HGH,TIAS,S,11,142
12,XX00085,20190815,1410,1210,1340,HKG,TIAS,S,6,132.8
12,XX00089,20190815,1435,1235,1405,LJG,TIAS,S,10,118
12,XX00103,20190815,1620,1420,1550,NRT,TIAS,S,1,153.8
12,XX00130,20190815,1735,1535,1705,SZX,TIAS,S,6,109
12,XX00131,20190815,1740,1540,1710,KIX,TIAS,S,6,132.2
12,XX00137,20190815,1810,1610,1740,HKG,TIAS,M,6,268.2
2,XX00001,20190815,0620,0420,0550,CTS,TIAS,S,1,182
2,XX00032,20190815,0850,0650,0820,NRT,TIAS,L,3,312.4
2,XX00035,20190815,0900,0700,0830,CGK,TIAS,L,1,340.8
2,XX00036,20190815,0900,0700,0830,PVG,TIAS,M,1,280.6
2,XX00043,20190815,0955,0755,0925,SIN,TIAS,L,7,341.4
2,XX00055,20190815,1115,0915,1045,NGB,TIAS,S,10,139
2,XX00062,20190815,1155,0955,1125,HKG,TIAS,M,7,217.6
2,XX00065,20190815,1200,1000,1130,HFE,TIAS,S,10,139
2,XX00082,20190815,1335,1135,1305,SZX,TIAS,M,8,254
2,XX00095,20190815,1515,1315,1445,ICN,TIAS,L,2,311.6
2,XX00097,20190815,1520,1320,1450,SZX,TIAS,L,3,307.8
2,XX00112,20190815,1645,1445,1615,NGB,TIAS,S,8,96.2
2,XX00150,20190815,1950,1750,1920,YNT,TIAS,S,4,125
2,XX00158,20190815,2110,1910,2040,BKK,TIAS,L,6,331.6
2,XX00166,20190815,2340,2140,2310,SEA,TIAS,L,7,635.4
2,XX00168,20190815,2345,2145,2315,BNE,TIAS,L,8,450.9
3,XX00008,20190815,0655,0455,0625,ICN,TIAS,S,10,194.4
3,XX00011,20190815,0720,0520,0650,SGN,TIAS,L,9,568
3,XX00013,20190815,0740,0540,0710,SYD,TIAS,L,9,426.8
